Track Name,Artist Name,URI,Lyrics
ONE NATION UNDERDOGS,Royal & the Serpent,spotify:track:0rlcL9H8ZJUEDQ3N0tmTZf,"['To safety in public, from queer to trans', 'One nation underdogs', 'Not invisible, with liberty and justice for all', ""We're the kids that you loved and lost"", ""We're the one, we're the one nation underdogs"", 'I deserve the right to love my life', 'To change my mind, to go outside', 'To stay alive, to be in public and survive and', ""I should get to feel like I'm a human"", 'Just as real as politicians, Christian women', 'Straight whitе men and all their friends', 'Oh, say, can you see', ""Thеre's mud in the water?"", 'From sea to shining sea', 'Mothers and fathers', ""We're the kids that you loved and lost"", ""We're the one, we're the one nation underdogs"", ""We're the dreams that you all forgot"", ""We're the one, we're the one nation underdogs"", ""And way down deep, you know it's true"", ""There's more of us and less of you"", ""We're the future where you fell off"", ""We're the one, we're the one nation underdogs"", 'I am not afraid to be myself, to ask for help', 'To walk through hell and back for you', 'Or me or anybody else and', ""I know I'm not perfect, but I'll keep working"", ""I'll keep watering the garden"", ""No, I'm not alone, do you see what we've started?"", 'Oh, say, can you see', ""There's mud in the water?"", 'May God have grace on me', 'Mothers and fathers', ""We're the kids that you loved and lost"", ""We're the one, we're the one nation underdogs"", ""We're the dreams that you all forgot"", ""We're the one, we're the one nation underdogs"", ""And way down deep, you know it's true"", ""There's more of us and less of you"", ""We're the future where you fell off"", ""We're the one, we're the one nation underdogs"", ""We're the kids that you loved and lost"", ""We're the one, we're the one nation underdogs"", ""We're the dreams that you all forgot"", ""We're the one, we're the one nation underdogs"", 'The overworked, the broken youth', 'Needs more of us and less of you', ""We're the future where you fell off""]"
Told You So,The Band CAMINO,spotify:track:0xfMFT9G8Ekk7CEYtVabIm,"[""You're so predictable"", 'Thought you had it all worked out', ""Let me guess, you miss me, you're sorry"", 'Heard that I was here with somebody', ""Too bad, it's too little, too late"", ""Don't make me say, don't make me say"", 'I told you so, I told you so', 'I told you so, I told you', 'I let you know, if you let go', 'Find someone else to hold you', ""Just walk away, don't make me say"", 'The only words I owe you', 'I told you so, I told you so', 'I told you so, I told you', 'Bittersweet', ""I don't wanna be right this time"", 'But you made a fool of me', ""And you're not gonna fool me twice, it's almost like I"", 'I told you so, I told you so', 'I told you so, I told you', 'I let you know, if you let go', 'Find someone else to hold you', ""Just walk away, don't make me say"", 'The only words I owe you', 'I told you so, I told you so', 'I told you so, I told you', 'I told you so, I told you so', 'I told you so, I told you', 'I let you know, if you let go', 'Find someone else to hold you', ""Just walk away, don't make me say"", 'The only words I owe you', 'I told you so, I told you so', 'I told you so, I told you', ""Just walk away, don't make me say"", 'The only words I owe you', 'I told you so, I told you so']"
Kool,Meet Me @ The Altar,spotify:track:5j8B7LSCepVPnwUrNB4pXt,"[""Don't you?"", 'Me too', 'I bet', 'You got the whole world at the tip of your fingers', ""Don't you?"", ""It's true"", ""You're so cool"", 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', ""You're so cool"", 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'In my head', ""I'm lying on the couch, you're cooking me dinner"", 'Low lights', 'Just you and I', 'Obsessed', ""The tattoo on your face says you're down for forever"", 'So am I', ""And that's why"", ""You're so cool"", 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', ""You're so cool"", 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are', 'Yeah, you are']"
Giving Up,The Used,spotify:track:5XYoKiujAKGiHwnU2G0P7C,"['Seems like all the plants around me grow to the sky', 'All my roots are torn up, all my leaves run dry', 'I’m not breathing unless it’s raining', 'Yeah, I found saving', 'In the cracks of the pavement', 'And I’m done with the misery', 'Yeah, I’m done faking tragedies', ""'Cause I’m not giving up on me"", 'I’m not giving up on me', 'And from dirt even flowers grow', 'In the dark night the moon still glows', 'So I’m not giving up on me', 'I’m not giving up on me', 'I’m not giving up on me', 'I’m not giving up on me', 'Yestеrday I woke up wanting to leave', 'Lеarning how to stand tall, looking up to the trees', 'Maybe heaven has a halo waiting for me', 'Even fallen angels get to find their peace', 'I’m not breathing unless it’s raining', 'Yeah, I found saving', 'In the cracks of the pavement', 'And I’m done with the misery', 'Yeah, I’m done faking tragedies', ""'Cause I’m not giving up on me"", 'I’m not giving up on me', 'And from dirt even flowers grow', 'In the dark night the moon still glows', 'So I’m not giving up on me', 'I’m not giving up on me', 'I’m not giving up on me', 'I’m not giving up on me', 'I’m not giving up on me', 'I’m not giving up on me', 'I’m not giving up on me', 'I’m not giving up on me', 'I’m not giving up on me']"
MORE,The Warning,spotify:track:2uqCJn5VFTf3sZEDJZvvX0,"[""Won't you tell me what to say?"", 'Or pull me in and keep me nice and quiet', 'Keep me here', 'Closer in the clear', ""Just kill the noise, won't you fill my void?"", ""Give it all up, won't you feed my senses?"", 'You know you love it', 'You love it when I need you', 'Do you need me? Yeah', 'You know I love it', 'I love it when you feed me', 'Yet you leave me begging for more', 'I feel it slowly creeping in', 'I find desire leaves me frozen, stranded', ""Waiting between what could've been"", ""Why am I sinking when I'm fully grounded?"", 'Standing still', 'Go in for the kill', ""Just kill the noise, won't you fill my void?"", ""Give it all up, won't you feed my senses?"", 'You know you love it', 'You love it when I need you', 'Do you need me? Yeah', 'You know I love it', 'I love it when you feed me', 'Yet you leave me begging for more', '(Keep me here)', '(In the clear)', 'I want it and you know it (Keep me here)', 'Starved, but never show it (In the clear)', ""You like it when I'm broken (Keep me here)"", ""You like it when I'm broken (In the clear)"", 'You know you love it', 'You love it when I need you', 'Do you need me? Yeah', 'You know you love it', 'You love it when I need you', 'Do you need me? Yeah', 'You know I love it', 'I love it when you feed me', 'Yet you leave me begging for more', 'You know I love it', 'I love it when you feed me']"
Mountains At Midnight,Royal Blood,spotify:track:5Gd7o89niXpFLpVBvvUPHD,"[""I'm a ticking time bomb hooligan"", 'Come to light your fuse', 'Twenty-four karat thug (Ooh, ooh-ooh-ooh, ooh)', 'In a velvet glove (Ooh, ooh-ooh-ooh, ooh-ooh-ooh)', ""Pinin' for pretty potions (Ooh, ooh-ooh-ooh, ooh)"", 'Down those holes you dug', 'Bouncing off of your walls', 'On the mountains at midnight', 'Crawling out of my bones', 'Till the break of the daylight', 'Another rosy ruse', 'Another shiver from my spine', 'Crawling out of my bones', 'Till the break of the daylight', ""I'm the hidden draw"", 'Of what you were before', 'I splice and play back', 'Reels from the cutting-room floor', 'And nothing gets me close (Ooh, ooh-ooh-ooh, ooh)', 'To how I wanna feel (Ooh, ooh-ooh-ooh, ooh-ooh-ooh)', 'Try to suck it up (Ooh, ooh-ooh-ooh, ooh)', 'But I still get no fear', 'Bouncing off of your walls', 'On the mountains at midnight', 'Crawling out of my bones', 'Till the break of the daylight', 'Another rosy ruse', 'Another shiver from my spine', 'Crawling out of my bones', 'Till the break of the daylight', 'Bouncing off of your walls', 'On the mountains at midnight', 'Crawling out of my bones', 'Till the break of the daylight', 'Another rosy ruse', 'Another shiver from my spine', 'Crawling out of my bones']"
Never Ending Moment,Des Rocs,spotify:track:4LltjSEOq80cOSFeIM6LOz,"[""I'll never surrender"", 'When you ask me to', 'Exile from your garden', 'Talking sweet little lies in the space of a thousand truths', 'A dark river is rising', ""So I'll hold on to"", 'A never ending moment with you', 'No one knows me better', 'Nobody can hurt me like you do', 'And all the ties have been severed', 'So you cut me lose', 'Torn up from the inside', 'In a house on a hill where my soul was bred for you', 'And now I brace for the landslide', ""So I'll hold on to"", 'A never ending moment with you', 'The ties have been severed', ""So I'm holding on to"", 'A never ending moment with you', 'Never ending moment', 'Never ending moment', 'Never ending moment', 'Moment', 'A never ending moment', 'Never ending moment', 'Never ending moment']"
Psycho,Asking Alexandria,spotify:track:6s3MpvQ1ulwrTuRhBgv0Eu,"[""Oh no, I'm not gonna die"", ""'Cause I'm a psycho"", 'I love to get attention', 'The tensions all I knew', 'To feed my own insanity (Feed my own insanity)', ""Don't ask me for forgiveness"", ""I'd rather watch you bleed"", 'If it meant that I could see with clarity', 'Some things awaken deep inside', ""It's like I'm frozen still in time"", ""And in my head, it's like I'm in a cage"", ""I hide behind the devil's eyes"", 'I lost my faith a thousand times', ""And in my head, it's like I'm in a cage"", ""I'm feeling out of my mind"", 'Oh God, I feel so alive', ""Oh no, I'm not gonna die"", ""'Cause I'm a psycho"", 'A Messiah to life', ""I'm feeling out of my mind"", ""I'm going crazy"", ""'Cause I'm a fucking psycho (Whoa)"", ""(Oh) I'm a fucking psycho"", ""You'd think I'd learn my lesson"", ""Quit while I'm ahead"", ""Don't fuck with all the memories in my mind"", ""I'm about to break down, nothing can help now"", 'Why do I keep falling, falling to the ground?', 'Some things awaken deep inside', ""It's like I'm frozen still in time"", ""And in my head, it's like I'm in a cage"", ""I hide behind the devil's eyes"", 'I lost my faith a thousand times', ""And in my head, it's like I'm in a cage"", ""I'm feeling out of my mind"", 'Oh God, I feel so alive', ""Oh no, I'm not gonna die"", ""'Cause I'm a psycho"", 'A Messiah to life', ""I'm feeling out of my mind"", ""I'm going crazy"", ""'Cause I'm a fucking psycho (Whoa)"", ""(Oh) I'm a fucking psycho"", '(Oh, oh)', 'Some things awaken deep inside', ""It's like I'm frozen still in time"", ""And in my head, it's like I'm in a cage"", ""I hide behind the devil's eyes"", 'I lost my faith a thousand times', ""And in my head, it's like I'm in a cage"", ""I'm feeling out of my mind"", ""I'm a fucking psycho"", ""I'm feeling out of my mind"", ""I'm feeling out of my mind"", ""I'm feeling out of my mind"", 'God, I feel so alive', ""Oh no, I'm not gonna die"", 'Some things awaken deep inside', ""It's like I'm frozen still in time"", ""And in my head, it's like I'm in a cage (Whoa)"", ""I hide behind the devil's eyes"", 'I lost my faith a thousand times', ""And in my head, it's like I'm in a cage"", ""I'm feeling out of my mind"", 'Oh God, I feel so alive', ""Oh no, I'm not gonna die"", ""'Cause I'm a psycho"", 'A Messiah to life', ""I'm feeling out of my mind"", ""I'm going crazy"", ""'Cause I'm a fucking psycho""]"
Another Celebration at the End of the World,Mammoth WVH,spotify:track:4k6NV1b3icM8BRCkT57oPV,"['Oh give me something to believe in', 'A little nothing just to get me by now', 'Hey baby', ""Your eyes 'll always give it away"", 'Yeah baby', ""I'Il carry you to another day"", ""We're on the right track now"", ""You're every sight and sound"", 'A kiss, a casket, and all our rights and wrongs', ""We're gonna take it back somehow"", ""Now we're all alone"", 'Through blood and bone', ""You're all I want somehow but"", ""Now it's all our own"", ""So don't lose hope"", ""I think it's time we take the throne"", 'I think wе made another mistake', 'How many morе can we take?', ""Hear what you're saying but it's fake"", 'I had it coming it was written there all over your face', 'See Mammoth WVH LiveGet tickets as low as $37You might also likeHey baby', 'Your life will always follow in tow', 'Yeah baby', ""You know it's just another celebration at the end of the world"", ""We're on the right track now"", ""You're every sight and sound"", 'A kiss, a casket, and all our rights and wrongs', ""We're gonna take it back somehow"", ""Now we're all alone"", 'Through blood and bone', ""You're all I want somehow but"", ""Now it's all our own"", ""So don't lose hope"", ""I think it's time we take the"", 'Hey now, shout it back to me', 'Hey now, shout it back to me', 'Hey now, shout it back to me', 'Let me breathe', 'Hey now, shout it back to me', 'Hey now, shout it back to me', 'Hey now, shout it back to me', 'Let me breathe', ""Now we're all alone"", 'Through blood and bone', ""You're all I want somehow but"", ""Now it's all our own"", ""So don't lose hope""]"
Welcome to My House,YONAKA,spotify:track:0q1EgphEnjNphQaiG1wHnw,"['Felt the weight lift off my body', ""But I'd woke up feeling sorry"", ""Oh, don't take it personal"", ""Can't keep company in hell"", 'Spending days in ill seclusion', 'Not okay, but I keep moving', ""Oh, and if you think that I'm gonna fall off"", ""You ain't wrong, you ain't wrong, you ain't wrong"", ""But just remember I'll always get up"", ""Won't be long"", 'Welcome to my house', ""I'm lazy like a sedative"", 'Welcome to my house', ""I'm ugly like the seven sins"", 'Welcome to my house', ""I'm broken like my heritage"", 'Welcomе to my house (Yeah, yeah)', 'Wеlcome to my house (My house)', ""I don't think before I speak"", 'Hurt the ones I long to keep', 'I lose grip of my emotions', ""The world's moving in slow motion"", 'Tired of fighting for respect', 'Tired of absence and neglect', 'I reflect just like a mirror', ""You need help, well, I can't hear ya"", ""Oh, and if you think that I'm gonna fall off"", ""You ain't wrong, you ain't wrong, you ain't wrong"", ""But just remember I'll always get up"", ""Won't be long"", 'Welcome to my house', ""I'm lazy like a sedative"", 'Welcome to my house', ""I'm ugly like the seven sins"", 'Welcome to my house', ""I'm broken like my heritage"", 'Welcome to my house (Yeah, yeah)', 'Welcome to my house (My house)', 'But I swear, I swear I can be good', 'And pretty like a storm', 'Calm like the ocean, soft like the air', 'And warm like summer rain', 'But no one sees in', ""And it's always dark"", ""And I'll never trust you for your word"", 'A fatherless child, a heavenly gift', ""Yet I'll only blossom if I'm allowed"", 'Welcome to my house', ""I'm lazy like a sedative"", 'Welcome to my house', ""I'm ugly like the seven sins"", 'Welcome to my house', ""I'm broken like my heritage"", 'Welcome to my house (Yeah, yeah)', 'Welcome to my house (My house)', 'Welcome to my—', ""I'm lazy like a sedative"", 'Welcome to my house', ""I'm ugly like the seven sins"", 'Welcome to my house', ""I'm broken like my heritage"", 'Welcome to my house (Yeah, yeah)']"
A Little Bit Happy,TALK,spotify:track:0QligzLNiKkIKW1Ea2MFHt,"[""Until they're on the edge"", 'Trying to process', 'The loss of old friends', 'Scars, old scars', 'I keep in jars', 'Collect them like a badge', ""Won't forget the past those"", 'Old, old friends', 'Turns out all of my highs are making love to my lows', 'Making fun of my boundaries, sticks and stones', 'You say ""love"" I believe it to the bone', 'If I could see how you see me', 'I could be a little bit happy', 'And through your eyes I realize', 'I could be a little bit happy', 'Ah, Ah, Ah', 'A little bit happy', 'Ah, Ah, Ah', 'A little bit happy', 'Cold, so cold', ""Even Tippy's birds went home"", ""But I'm still standing hеre"", 'Counting all my tears', 'Trying to feel what you felt for yеars', 'Turns out all of my highs are making love to my lows', 'Making fun of my boundaries, sticks and stones', 'You say ""love"" I believe it to the bone', 'If I could see how you see me', 'I could be a little bit happy', 'And through your eyes I realize', 'I could be a little bit happy', 'Ah, Ah, Ah', 'A little bit happy', 'Ah, Ah, Ah']"
Francesca,Hozier,spotify:track:4LmOmWpjCQbC1VZvUuwPQu,"['Or that I was on the brink', ""How could you think, darlin', I'd scare so easily?"", ""Now that it's done"", ""There's not one thing that I would change"", 'My life was a storm since I was born', 'How could I fear any hurricane?', 'If someone asked me at the end', 'I\'d tell them, ""Put me back in it""', ""Da-ah, darlin', I would do it again (Ah-ah, ah-ah)"", 'If I could hold you for a minute', ""Da-ah, darlin', I'd go through it again (Ah-ah, ah-ah)"", ""I would still be surprised I could find you, darlin', in any life"", 'If I could hold you for a minute', ""Da-ah, darlin', I would do it again (Ah-ah, ah-ah)"", 'For all that was said', ""Of where we'd end up at the end of it"", 'When the heart would cease, ours nеver knew peacе', 'What good would it be on the far side of things?', 'It was too soon', 'When that part of you was ripped away', ""A grip takin' hold like a cancer that grows"", 'Each piece of your body that it takes', 'Though I know my heart would break', 'I\'d tell them, ""Put me back in it""', ""Da-ah, darlin', I would do it again (Ah-ah, ah-ah)"", 'If I could hold you for a minute', ""Da-ah, darlin', I'd go through it again (Ah-ah, ah-ah)"", ""I would still be surprised I could find you, darlin', in any life"", 'If I could hold you for a minute', ""Da-ah, darlin', I would do it again (Ah-ah, ah-ah)"", 'I would not change it each time', 'Heaven is not fit to house a love like you and I', 'I would not change it each time', 'Heaven is not fit to house a love like you and I', 'I would not change it each time', 'Heaven is not fit to house a love']"
Get Happy,Matt Maeson,spotify:track:1C1PabZfidunDI3xEj0D0H,"['But I need it now', 'More than I ever really did', ""I can't wait 'til tomorrow"", 'While these thoughts', 'They all leech from my head', ""I can't wait 'til I jump off the ledge"", ""I'll just get happy instead"", 'Like you said', ""I'll just get happy instead"", ""I can't wait 'til tomorrow"", 'While these thoughts they all leech from my head', ""I can't wait 'til I jump off the ledge"", ""I'll just get happy instead"", 'Like you said', ""I'll just get happy instead"", 'My mama cried', 'Almost every single night', 'And I dug the dirt', ""'Til every part of me was hurt"", ""I can't wait 'til tomorrow"", 'While thеse thoughts they all leech from my head', ""I can't wait 'til I jump off thе ledge"", ""I'll just get happy instead"", 'Like you said', ""I'll just get happy instead"", ""I can't wait 'til tomorrow"", ""I can't wait 'til tomorrow"", ""I can't wait 'til tomorrow"", ""Oh, I can't wait 'til tomorrow"", ""I can't wait 'til tomorrow"", 'While these thoughts they all leech from my head', ""I can't wait 'til I jump off the ledge"", ""I'll just get happy instead"", 'Like you said']"
Love Will Get You There,Inhaler,spotify:track:4ycaDB5s90BpUyaS5nZwcI,"[""Yeah, there's a deadly desire"", 'Hanging high over my head', ""I couldn't reach it"", 'Too busy waiting on a moment', 'And I tried so hard to forget', 'You could only be a silhouette', 'You got to slow down, my friend', 'Love will get you there', 'Love will get you there', 'If you hold on, my friend', 'Love will get you there', 'Love will get you there', 'And it rains harder', 'If you deny it', 'And slowly falls through the cracks', 'In your mind', ""When you're hanging on"", 'For dear life', ""Oh, I couldn't rеach it"", 'Too busy waiting on a moment', 'And I tried so hard to forget', 'You could only bе a silhouette', 'Yeah, you got to slow down, my friend', 'Love will get you there', 'Love will get you there', 'If you hold on, my friend', 'Love will get you there', 'Love will get you there', 'Love will get you there', 'I took you to a place', ""I know you've been before"", 'But love will get you there', ""Oh, it's gonna pick you up"", 'Right up off the floor', 'Love will get you there', ""It's gonna get you there"", 'Yeah, yeah', 'Yeah, yeah', 'Yeah, yeah', 'You got to', 'You got to slow down, my friend', 'Love will get you there', 'Love will get you there', 'If you hold on, my friend', 'Love will get you there', 'Love will get you there', 'Oh, oh, oh, oh', 'Oh, oh, oh, oh', 'Love will get you there']"
Positive Charge,The Gaslight Anthem,spotify:track:0hfEJ8ls6bsD4mE1xLVaJO,"['Like I was dressing up for a coffin to lie down in', ""I can't say I know"", 'I was overcome in the distance', 'I was lost in my own incidents in my mind', 'Were you calling me from outside of a dream?', 'I wanna live, I wanna love you a little longer', 'I was invincible many years ago when I was so much stronger', 'I wanna smile like a letter from an old friend', 'My arms are wide as oceans', ""How I've missed you, and feelin' good to be alive"", ""Wherever I'd go, there were whispers in the vestibules"", 'Reminders of my time with you on my own', ""It's hard to know when your mind declares a war on you"", 'Like the thoughts inside my skull would do like I was blind', ""And I'm sure I saw the signs but didn't know"", 'I wanna live, I wanna love you a little longer', 'I was invincible many years ago when I was so much stronger', 'I wanna smile like a letter from an old friend', 'My arms are open oceans', ""How I've missed you, and feelin' good to be alive"", 'I need a spark', 'I need a positive charge', 'Plug it into my veins and make me love this life again', 'I need a spark', 'I need a positive charge', 'Plug it into my brain and make me love my life again', 'I wanna live, I wanna love you a little longer', 'I was invincible many years ago when I was so much stronger', 'I wanna smile like a letter from an old friend', 'My arms are open oceans', ""How I've missed you, and feelin' good to be alive"", ""(How I've missed you, how I've missed you)"", ""And it's good to be alive"", ""(How I've missed you, how I've missed you)"", ""And it's good to be alive"", ""(How I've missed you, how I've missed you)"", 'Oh-oh, oh', ""(How I've missed you, how I've missed you)""]"
Not Strong Enough,boygenius,spotify:track:09DR0sHnQUhHOiSNttc1mv,"['It would only take the energy to fix it', ""I don't know why I am"", 'The way I am', 'Not strong enough to be your man', ""I tried, I can't"", 'Stop staring at the ceiling fan and', ""Spinning out about things that haven't happened"", 'Breathing in and out', 'Drag racing through the canyon', 'Singing ""Boys Don\'t Cry""', 'Do you see us getting scraped up off the pavement?', ""I don't know why I am"", 'The way I am', 'Not strong enough to be your man', 'I lied, I am', 'Just lowering your expectations', 'Half a mind that keeps the other second-guessing', 'Close my eyеs and count', 'Always an angel, never a god', 'Always an angеl, never a god', 'Always an angel, never a god', 'Always an angel, never a god', 'Always an angel, never a god', 'Always an angel, never a god', 'Always an angel, never a god', 'Always an angel, never a god', 'Always an angel, never a god', 'Always an angel, never a god', 'Always an angel, never a god', 'Always an angel, never a god', ""I don't know why I am the way I am"", ""There's something in the static"", ""I think I've been having revelations"", 'Coming to in the front seat, nearly empty', 'Skip the exit to our old street and go home']"
Very High,Militarie Gun,spotify:track:4SWtsP55DukeFexQmcai28,"[""It's a dream that no one wants"", 'Presence of past life begins to haunt', ""I've been feeling pretty down"", 'So, I get very high', ""I've been feeling pretty down"", 'So, I am very high', ""It's a punch to the face"", ""The way I'm left in my disdain"", ""I've been feeling pretty down"", 'So, I get very high', ""I've been feeling pretty down"", 'So, I am very high', ""I don't mind""]"
Blood In The Water,Ayron Jones,spotify:track:36h5JAbSei6u5AcZJji05T,"['I could feel the cold wind blow', 'Like a ghost inside the mirror', ""I couldn't pray on the day he died"", 'For a man I never knew', 'I wash these sins on down the river', ""For a life I didn't choose"", 'I say a prayer for my mother', 'I cry a tear for my father', ""Ain't nothing gonna save me"", ""There's blood in the water"", 'I pray for forgiveness', 'Let the Lord be my witness', ""Ain't nothing gonna save me"", ""There's blood in thе water"", 'Just a child of a ruthless man', 'Let thе truth be told', ""Everyone's got their cross to bear"", 'And carry that weight alone', 'So what would you give? What would you take?', 'All your dying day', 'Between the lies and the memories', 'The shards will fade away', 'I say a prayer for my mother', 'I cry a tear for my father', ""Ain't nothing gonna save me"", ""There's blood in the water"", 'I pray for forgiveness', 'Let the Lord be my witness', ""Ain't nothing gonna save me"", ""There's blood in the water"", 'I say a prayer for my mother', 'I cry a tear for my father', ""Ain't nothing gonna save me"", ""There's blood in the water"", 'I pray for forgiveness', 'Let the Lord be my witness', ""Ain't nothing gonna save me"", ""There's blood in the water"", ""There's blood in the water"", ""Ain't nothing gonna save me"", ""There's blood in the water"", 'I pray for forgiveness', 'Let the Lord be my witness', ""Ain't nothing gonna save me""]"
Hate.,ThxSoMch,spotify:track:2XynYulas10Wmef4Gqrxw9,"['I wanna shake, shake, shake', 'Bitch, I wanna be drowned', ""I'll watch you hate, hate, hate"", 'Until you burn to the ground', 'Then watch you hate', 'Until you burn to the ground', 'I always hate, hate, hate', 'When you running around', 'I wanna shake, shake, shake', 'Bitch, I wanna be drowned', ""I'll watch you hate, hate, hate"", 'Until you burn to the ground', 'Then watch you hate', 'Until you burn to the ground', 'I always hate, hate, hate', 'When you running around', 'I wanna shake, shake, shake', 'Bitch, I wanna be drowned', ""I'll watch you hate, hate"", 'Until you burn to the ground', 'Then watch you hate, hate', ""'Til you burn to the ground"", 'I always hate, hate, hate', 'When you running around', 'I wanna shake, shake, shake', 'Bitch, I wanna be drowned', ""I'll watch you hate, hate"", 'Until you burn to the ground', 'Then watch you hate, hate', ""'Til you burn to the ground"", ""You're acting like a psychopath, my dear"", ""One day you know it's wrong, the next is clear"", ""It's getting really hard to hear that bullshit"", ""Talking, when the money's all in my ear"", ""You're just another wrong and worthless hack"", ""One day you know it's blonde, the next it's black"", 'If you wanna seal the deal and come stab me', 'You better pull the knife out of my back', 'I always hate, hate, hate', 'When you running around', 'I wanna shake, shake, shake', 'Bitch, I wanna be drowned', ""I'll watch you hate, hate"", 'Until you burn to the ground', 'Then watch you hate, hate', ""'Til you burn to the ground"", 'I always hate, hate, hate', 'When you running around', 'I wanna shake, shake, shake', 'Bitch, I wanna be drowned', ""I'll watch you hate, hate"", 'Until you burn to the ground', 'Then watch you hate, hate', ""'Til you burn to the ground"", ""Be careful hon'"", 'Stop telling me on', ""And I can't move on"", ""I think I'm probably flawed"", ""And I'd kill myself at four in the morning"", 'Pills probably gone', 'Think I hate myself, you make me wanna say', 'They know, they know, they know, they know hate', 'I always hate, hate, hate', 'When you running around', 'I wanna shake, shake, shake', 'Bitch, I wanna be drowned', ""I'll watch you hate, hate"", 'Until you burn to the ground', 'Then watch you hate, hate', ""'Til you burn to the ground"", 'I always hate, hate, hate', 'When you running around', 'I wanna shake, shake, shake', 'Bitch, I wanna be drowned', ""I'll watch you hate, hate"", 'Until you burn to the ground', 'Then watch you hate, hate']"
The Void,Spiritbox,spotify:track:6TuoAUJFtdz4OMshZeaKHW,"[""'Cause I like to sleep alone"", 'I feel a sense of control in my life', 'I feel a sense of an infinite lie', 'Right below the surface', 'Curses lost to an imminent danger', 'Touch a razor blade to the sky', 'Like a crutch I need someone to break my', 'Fall in', 'To a place where I belong and', 'Who can tell me where I', 'Want to go', 'Talk to the void and', 'Fall with me', 'Where do my fears all go when they die?', 'To a placе untethering a thousand lives bеtween the stone', ""It's the way that you guide me to the edge"", 'Of a hole that was made for me', 'I hear the call of the void and surrender up', 'A piece of my history', 'Curses lost to an imminent danger', 'Touch a razor blade to the sky', 'Like a crutch I need someone to break my', 'Fall in', 'To a place where I belong and', 'Who can tell me where I', 'Want to go', 'Talk to the void and', 'Fall with me', 'Where do my fears all go when they die?', 'Where do my fears all go when they die?', 'Curses lost to an imminent danger', 'Touch a razor blade to the sky', 'Like a crutch I need someone to break my', 'Fall in', 'To a place where I belong and', 'Who can tell me where I', 'Want to go (but it’s too close)', 'Talk to the void and (and it’s too late)', 'Fall with me (this time)']"
$wing,FEVER 333,spotify:track:79yXiVM8QbotM46zcevzUO,"[""For the real story 'bout what happened, y'all"", 'When you was building off the backs of all', 'Them bodies that you broke while making capital', 'Actual, contractual, killing the spirit', ""Home of the brave, makin' sure y'all fear it"", ""The pressure's on and we know who's gonna feel it"", ""The opportunity zone's growin' but we like"", 'La la la la la la la la la', 'Swing batter batter, swing batter batter, swing', 'Claiming what once was is what we are', 'Sing motherfucker, sing motherfucker, sing', 'Of everything I never wanna be', 'A player in your game is number one to me, so', 'La la la la la la la', 'Swing batter batter, swing batter batter, swing', 'Ándale, ándale', 'Try to maintain the pace', 'Let me jog your memory', 'Remember that they run the game', 'Underplay, underplay', 'Another brotha paid', 'Undercut the profit off top', 'Oh, you so cliche', 'Motives on display, clear as LCD', 'Do your dirt off camera after they stop the tape', 'Remember be kind, rewind and dine', 'Us up until the right time where you try and find us', 'When will be the right time to put the lies behind us?', 'When will it be the right time?', 'La la la la la la la la la', 'Swing batter batter, swing batter batter, swing', 'Claiming what once was is what we are', 'Sing motherfucker, sing motherfucker, sing', 'Of everything I never wanna be', 'A player in your game is number one to me, so', 'La la la la la la la la', 'Swing batter batter, swing batter batter, swing', 'The reality of it is', 'Shit', 'Yeah, yeah', ""I ain't too gracious to"", 'Wild the fuck out', ""Bitch, I ain't playin' with you"", ""Yeah, yeah, I ain't too gracious to wild the fuck out"", '(Shit)', 'Yeah, yeah', ""We ain't too gracious to"", 'Wild the fuck out', ""Bitch, I ain't playin' with you"", ""Yeah, yeah, we ain't too gracious to wild the fuck out"", ""Bitch, I ain't playin'"", 'Wild the fuck out', ""Bitch, I ain't playin'"", 'Wild the fuck out', 'La la la la la la la la la', 'Swing batter batter, swing batter batter, swing', 'Claiming what once was is what we are', 'Sing motherfucker, sing motherfucker, sing', 'Of everything I never wanna be', 'A player in your game is number one to me, so', 'La la la la la la la', 'Swing batter batter, swing batter batter, swing', 'Swing batter batter, swing batter batter, swing']"
